hashtag_id,tweet_id,hashtag
117473,46992,never
117474,46995,cause
117475,46996,contain
117476,46997,quickly
117477,46997,production
117478,46997,our
117479,46997,your
117480,46997,study
117481,46998,high
117482,46998,this
117483,46999,major
117484,46999,fear
117485,46999,value
117486,46999,if
117487,46999,produce
117488,47001,scene
117489,47001,among
117490,47001,individual
117491,47001,one
117492,47002,full
117493,47003,eight
117494,47004,pass
117495,47004,store
117496,47004,three
117497,47004,firm
117498,47004,pull
117499,47005,expect
117500,47005,place
117501,47005,relationship
117502,47006,manage
117503,47006,early
117504,47006,determine
117505,47006,mother
117506,47006,top
117507,47007,life
117508,47007,lead
117509,47007,pattern
117510,47007,society
117511,47008,recently
117512,47008,kind
117513,47008,amount
117514,47008,strong
117515,47008,show
117516,47009,opportunity
117517,47010,hold
117518,47010,or
117519,47011,husband
117520,47011,total
117521,47011,series
117522,47011,treatment
117523,47011,morning
117524,47012,picture
117525,47012,expect
117526,47013,ask
117527,47013,interview
117528,47015,room
117529,47015,beautiful
117530,47016,evidence
117531,47016,remember
117532,47016,chance
117533,47017,end
117534,47018,space
117535,47018,power
117536,47018,be
117537,47018,read
117538,47018,seven
117539,47019,artist
117540,47019,bring
117541,47019,brother
117542,47020,discussion
117543,47021,four
117544,47021,rock
117545,47021,itself
117546,47022,try
117547,47022,wind
117548,47022,far
117549,47022,behind
117550,47022,why
117551,47023,billion
117552,47023,here
117553,47023,off
117554,47023,machine
117555,47023,responsibility
117556,47024,article
117557,47024,wear
117558,47024,woman
117559,47025,impact
117560,47025,subject
117561,47025,perform
117562,47025,manage
117563,47026,case
117564,47026,analysis
117565,47028,until
117566,47028,call
117567,47028,some
117568,47029,stuff
117569,47029,rate
117570,47029,rather
117571,47029,once
117572,47030,feel
117573,47030,good
117574,47030,address
117575,47031,wife
117576,47031,that
117577,47031,high
117578,47031,father
117579,47031,mention
117580,47032,main
117581,47032,seat
117582,47035,describe
117583,47036,office
117584,47036,local
117585,47036,assume
117586,47036,painting
117587,47036,class
117588,47037,similar
117589,47037,former
117590,47038,dream
117591,47039,several
117592,47039,future
117593,47039,southern
117594,47039,month
117595,47040,section
117596,47041,letter
117597,47041,home
117598,47041,dog
117599,47041,stop
117600,47042,technology
117601,47042,because
117602,47044,laugh
117603,47044,market
117604,47044,film
117605,47044,in
117606,47044,soldier
117607,47045,statement
117608,47045,development
117609,47045,prepare
117610,47045,strategy
117611,47046,current
117612,47046,today
117613,47046,throughout
117614,47046,Republican
117615,47046,executive
117616,47047,must
117617,47047,area
117618,47047,ahead
117619,47048,computer
117620,47048,strong
117621,47049,movement
117622,47049,practice
117623,47049,human
117624,47049,Mrs
117625,47049,attention
117626,47051,yes
117627,47052,coach
117628,47053,resource
117629,47053,affect
117630,47053,not
117631,47054,society
117632,47054,pressure
117633,47054,require
117634,47054,television
117635,47054,director
117636,47055,possible
117637,47055,officer
117638,47055,bank
117639,47055,third
117640,47056,prevent
117641,47056,strong
117642,47056,year
117643,47057,eat
117644,47058,degree
117645,47058,his
117646,47058,suddenly
117647,47058,person
117648,47058,manage
117649,47059,mind
117650,47059,hundred
117651,47060,strong
117652,47060,though
117653,47060,indicate
117654,47060,avoid
117655,47060,high
117656,47061,large
117657,47061,drug
117658,47061,deep
117659,47061,speak
117660,47062,federal
117661,47062,out
117662,47064,mind
117663,47064,single
117664,47064,business
117665,47065,pretty
117666,47065,check
117667,47065,much
117668,47066,far
117669,47066,exactly
117670,47066,nothing
117671,47066,civil
117672,47067,consumer
117673,47067,laugh
117674,47067,safe
117675,47067,movement
117676,47068,fear
117677,47068,present
117678,47068,report
117679,47069,something
117680,47069,movie
117681,47069,between
117682,47071,time
117683,47071,require
117684,47071,subject
117685,47071,hope
117686,47072,figure
117687,47072,prevent
117688,47072,former
117689,47073,interview
117690,47074,past
117691,47074,because
117692,47075,reason
117693,47076,animal
117694,47076,future
117695,47076,task
117696,47076,grow
117697,47076,leader
117698,47077,customer
117699,47077,worry
117700,47078,hospital
117701,47078,deep
117702,47078,vote
117703,47078,home
117704,47078,heart
117705,47079,company
117706,47080,evening
117707,47080,during
117708,47081,different
117709,47081,record
117710,47081,wonder
117711,47081,myself
117712,47084,field
117713,47084,thing
117714,47084,get
117715,47084,couple
117716,47085,wide
117717,47086,certain
117718,47086,chair
117719,47087,yeah
117720,47089,test
117721,47089,small
117722,47089,former
117723,47089,when
117724,47090,range
117725,47090,evidence
117726,47090,member
117727,47091,benefit
117728,47091,she
117729,47091,service
117730,47091,day
117731,47091,TV
117732,47092,road
117733,47092,soon
117734,47092,message
117735,47092,season
117736,47093,they
117737,47093,water
117738,47093,film
117739,47093,involve
117740,47093,film
117741,47094,pick
117742,47094,control
117743,47094,answer
117744,47094,type
117745,47098,say
117746,47098,answer
117747,47099,security
117748,47100,such
117749,47100,performance
117750,47101,add
117751,47102,allow
117752,47102,cultural
117753,47102,house
117754,47103,year
117755,47103,article
117756,47103,remember
117757,47103,food
117758,47105,head
117759,47105,TV
117760,47105,media
117761,47105,election
117762,47105,popular
117763,47109,next
117764,47109,my
117765,47109,share
117766,47109,player
117767,47109,president
117768,47110,society
117769,47110,television
117770,47110,camera
117771,47110,floor
117772,47111,wonder
117773,47111,food
117774,47111,sign
117775,47111,risk
117776,47111,collection
117777,47112,ever
117778,47112,inside
117779,47113,whole
117780,47113,part
117781,47113,hour
117782,47113,trouble
117783,47114,campaign
117784,47114,why
117785,47114,kitchen
117786,47114,assume
117787,47115,cell
117788,47115,realize
117789,47115,box
117790,47115,future
117791,47116,treat
117792,47116,exactly
117793,47117,popular
117794,47117,pattern
117795,47117,stage
117796,47117,back
117797,47120,drug
117798,47120,always
117799,47120,position
117800,47122,feel
117801,47122,city
117802,47123,morning
117803,47124,blood
117804,47125,send
117805,47125,art
117806,47125,measure
117807,47126,director
117808,47127,forget
117809,47127,magazine
117810,47127,coach
117811,47127,whose
117812,47128,fact
117813,47128,economic
117814,47129,voice
117815,47129,early
117816,47129,short
117817,47132,again
117818,47133,ten
117819,47133,assume
117820,47133,story
117821,47133,surface
117822,47134,either
117823,47134,structure
117824,47134,take
117825,47134,decision
117826,47134,lose
117827,47135,effect
117828,47137,speak
117829,47137,break
117830,47137,direction
117831,47137,style
117832,47139,character
117833,47141,base
117834,47141,take
117835,47141,four
117836,47141,if
117837,47141,team
117838,47142,experience
117839,47142,data
117840,47143,blue
117841,47143,report
117842,47143,spring
117843,47143,safe
117844,47143,create
117845,47144,happy
117846,47144,matter
117847,47144,understand
117848,47144,section
117849,47148,imagine
117850,47148,none
117851,47148,talk
117852,47149,community
117853,47149,factor
117854,47149,wind
117855,47149,great
117856,47150,effort
117857,47150,left
117858,47150,generation
117859,47151,every
117860,47151,drop
117861,47151,training
117862,47151,country
117863,47151,what
117864,47152,big
117865,47152,author
117866,47153,car
117867,47153,investment
117868,47153,kitchen
117869,47153,chair
117870,47153,look
117871,47155,second
117872,47155,stay
117873,47155,more
117874,47155,with
117875,47156,set
117876,47156,song
117877,47156,cultural
117878,47156,ability
117879,47159,require
117880,47160,size
117881,47160,put
117882,47160,risk
117883,47160,want
117884,47161,various
117885,47161,no
117886,47161,fly
117887,47161,officer
117888,47161,until
117889,47162,identify
117890,47162,add
117891,47162,compare
117892,47162,field
117893,47163,today
117894,47163,win
117895,47164,before
117896,47164,race
117897,47164,toward
117898,47165,case
117899,47165,consumer
117900,47165,kid
117901,47165,international
117902,47166,again
117903,47166,see
117904,47166,lose
117905,47167,family
117906,47168,station
117907,47168,blue
117908,47169,fund
117909,47169,discussion
117910,47169,well
117911,47170,month
117912,47170,name
117913,47170,eight
117914,47170,method
117915,47171,pressure
117916,47171,seem
117917,47171,black
117918,47171,who
117919,47172,green
117920,47172,mission
117921,47172,far
117922,47172,day
117923,47172,law
117924,47173,make
117925,47173,kitchen
117926,47173,little
117927,47173,quality
117928,47173,line
117929,47174,parent
117930,47174,morning
117931,47175,short
117932,47175,series
117933,47175,next
117934,47175,prepare
117935,47175,loss
117936,47176,performance
117937,47176,claim
117938,47176,order
117939,47176,media
117940,47177,everybody
117941,47177,health
117942,47177,these
117943,47178,against
117944,47178,third
117945,47178,nature
117946,47178,word
117947,47179,difference
117948,47179,official
117949,47179,film
117950,47180,shake
117951,47180,know
117952,47180,turn
117953,47180,decision
117954,47181,life
117955,47181,however
117956,47181,learn
117957,47181,everybody
117958,47181,chair
117959,47182,establish
117960,47182,bring
117961,47183,for
117962,47183,exactly
117963,47185,then
117964,47187,dark
117965,47187,focus
117966,47187,consumer
117967,47187,provide
117968,47187,remember
117969,47188,standard
117970,47188,wall
117971,47188,figure
117972,47188,heavy
117973,47190,hundred
117974,47191,good
117975,47191,remember
117976,47193,ten
117977,47193,nothing
117978,47193,popular
117979,47193,Congress
117980,47193,expect
117981,47194,and
117982,47194,rock
117983,47194,give
117984,47194,detail
117985,47195,government
117986,47196,economy
117987,47196,interesting
117988,47196,themselves
117989,47196,assume
117990,47197,test
117991,47197,black
117992,47197,sport
117993,47197,nice
117994,47198,group
117995,47198,that
117996,47198,father
117997,47201,industry
117998,47201,college
117999,47201,everyone
118000,47201,one
118001,47201,change
118002,47202,red
118003,47203,political
118004,47203,sign
118005,47204,certainly
118006,47204,Mr
118007,47204,safe
118008,47205,forward
118009,47205,good
118010,47206,growth
118011,47206,itself
118012,47206,record
118013,47206,smile
118014,47207,tough
118015,47208,foreign
118016,47208,nothing
118017,47208,film
118018,47209,defense
118019,47209,at
118020,47209,subject
118021,47209,every
118022,47210,mission
118023,47210,see
118024,47210,information
118025,47211,would
118026,47211,after
118027,47211,when
118028,47211,full
118029,47212,water
118030,47212,pay
118031,47212,hair
118032,47213,eye
118033,47213,every
118034,47214,boy
118035,47214,care
118036,47216,company
118037,47217,popular
118038,47217,president
118039,47217,still
118040,47217,citizen
118041,47217,guy
118042,47218,hundred
118043,47219,situation
118044,47220,son
118045,47220,evening
118046,47221,community
118047,47222,budget
118048,47222,former
118049,47222,study
118050,47222,some
118051,47222,treat
118052,47223,true
118053,47223,just
118054,47223,power
118055,47223,threat
118056,47223,green
118057,47224,moment
118058,47224,leave
118059,47224,tax
118060,47225,as
118061,47225,if
118062,47225,can
118063,47225,thing
118064,47225,tree
118065,47226,suggest
118066,47226,case
118067,47227,service
118068,47227,example
118069,47227,major
118070,47227,detail
118071,47227,perform
118072,47228,plant
118073,47228,Mrs
118074,47228,ever
118075,47228,feeling
118076,47229,matter
118077,47229,add
118078,47229,director
118079,47229,dog
118080,47229,attorney
118081,47230,property
118082,47230,government
118083,47231,role
118084,47231,again
118085,47231,although
118086,47231,recent
118087,47231,ever
118088,47232,chair
118089,47233,thing
118090,47234,performance
118091,47234,religious
118092,47234,themselves
118093,47235,plan
118094,47235,least
118095,47235,white
118096,47235,to
118097,47235,center
118098,47237,kind
118099,47237,hour
118100,47237,election
118101,47237,player
118102,47238,serious
118103,47238,woman
118104,47240,firm
118105,47240,likely
118106,47240,later
118107,47240,wide
118108,47241,street
118109,47242,either
118110,47242,herself
118111,47242,available
118112,47242,try
118113,47244,treat
118114,47244,despite
118115,47244,street
118116,47245,drug
118117,47246,establish
118118,47246,evidence
118119,47246,conference
118120,47246,check
118121,47247,home
118122,47247,write
118123,47247,likely
118124,47248,their
118125,47248,way
118126,47248,agent
118127,47248,two
118128,47248,everybody
118129,47249,thank
118130,47250,many
118131,47251,certainly
118132,47251,tend
118133,47251,life
118134,47252,bed
118135,47252,food
118136,47252,deal
118137,47252,pull
118138,47252,meet
118139,47254,young
118140,47254,certainly
118141,47255,likely
118142,47255,national
118143,47255,yes
118144,47256,never
118145,47256,need
118146,47256,notice
118147,47256,speak
118148,47257,reduce
118149,47257,success
118150,47257,ready
118151,47257,that
118152,47257,become
118153,47258,perhaps
118154,47258,possible
118155,47259,front
118156,47259,ago
118157,47259,may
118158,47260,majority
118159,47260,weight
118160,47260,newspaper
118161,47260,region
118162,47261,coach
118163,47261,expect
118164,47261,chair
118165,47262,if
118166,47262,during
118167,47262,commercial
118168,47262,song
118169,47263,election
118170,47263,most
118171,47263,peace
118172,47263,occur
118173,47263,owner
118174,47264,task
118175,47264,step
118176,47264,rock
118177,47265,hold
118178,47266,employee
118179,47266,occur
118180,47266,north
118181,47266,course
118182,47266,quality
118183,47268,someone
118184,47269,with
118185,47269,tough
118186,47270,thank
118187,47270,TV
118188,47270,important
118189,47270,college
118190,47270,know
118191,47272,interview
118192,47272,little
118193,47272,find
118194,47272,really
118195,47273,course
118196,47274,clear
118197,47274,should
118198,47274,any
118199,47274,example
118200,47274,admit
118201,47275,military
118202,47276,government
118203,47276,west
118204,47276,parent
118205,47276,close
118206,47278,too
118207,47278,exist
118208,47278,second
118209,47278,travel
118210,47281,fine
118211,47281,house
118212,47281,church
118213,47281,why
118214,47282,goal
118215,47282,them
118216,47283,man
118217,47283,like
118218,47284,medical
118219,47284,which
118220,47285,management
118221,47286,difference
118222,47286,star
118223,47286,along
118224,47286,interest
118225,47286,process
118226,47287,take
118227,47288,third
118228,47288,goal
118229,47288,hospital
118230,47289,any
118231,47289,feel
118232,47290,organization
118233,47290,take
118234,47290,between
118235,47291,other
118236,47291,sing
118237,47293,them
118238,47293,stand
118239,47293,religious
118240,47293,body
118241,47294,parent
118242,47294,final
118243,47294,lot
118244,47295,wife
118245,47296,stand
118246,47297,clearly
118247,47297,degree
118248,47298,tend
118249,47298,role
118250,47298,east
118251,47299,bed
118252,47299,bank
118253,47299,unit
118254,47299,happen
118255,47299,together
118256,47300,add
118257,47300,quality
118258,47300,do
118259,47301,second
118260,47301,daughter
118261,47301,shake
118262,47302,employee
118263,47302,purpose
118264,47302,raise
118265,47304,writer
118266,47305,into
118267,47305,how
118268,47305,few
118269,47305,protect
118270,47306,well
118271,47306,almost
118272,47306,interview
118273,47306,always
118274,47307,political
118275,47307,result
118276,47307,decide
118277,47308,teacher
118278,47308,lose
118279,47308,happy
118280,47309,three
118281,47309,paper
118282,47309,question
118283,47309,peace
118284,47309,half
118285,47311,want
118286,47311,wish
118287,47313,happy
118288,47313,deal
118289,47313,something
118290,47313,benefit
118291,47313,owner
118292,47314,movie
118293,47314,clearly
118294,47314,anything
118295,47315,happen
118296,47315,agree
118297,47315,get
118298,47315,speak
118299,47316,model
118300,47316,industry
118301,47316,thus
118302,47316,home
118303,47316,food
118304,47317,other
118305,47317,research
118306,47318,determine
118307,47318,garden
118308,47318,enjoy
118309,47318,attorney
118310,47319,candidate
118311,47319,relate
118312,47319,star
118313,47319,student
118314,47320,reality
118315,47320,board
118316,47320,hand
118317,47321,it
118318,47321,start
118319,47321,training
118320,47322,realize
118321,47322,still
118322,47322,a
118323,47324,play
118324,47324,to
118325,47324,detail
118326,47325,week
118327,47325,and
118328,47325,up
118329,47325,about
118330,47325,trouble
118331,47326,give
118332,47328,against
118333,47329,discover
118334,47332,recognize
118335,47333,plant
118336,47334,south
118337,47334,road
118338,47334,peace
118339,47335,position
118340,47335,administration
118341,47335,keep
118342,47336,hold
118343,47336,individual
118344,47336,wife
118345,47336,enjoy
118346,47337,once
118347,47338,magazine
118348,47338,station
118349,47338,sense
118350,47338,part
118351,47339,hundred
118352,47339,perhaps
118353,47339,produce
118354,47340,else
118355,47340,rise
118356,47340,individual
118357,47340,tree
118358,47341,shoulder
118359,47341,protect
118360,47341,apply
118361,47341,stage
118362,47342,trip
118363,47342,he
118364,47342,eye
118365,47343,seat
118366,47343,music
118367,47343,smile
118368,47344,contain
118369,47345,than
118370,47345,enjoy
118371,47345,challenge
118372,47345,do
118373,47345,toward
118374,47346,weight
118375,47346,protect
118376,47346,that
118377,47346,lot
118378,47347,president
118379,47347,alone
118380,47347,already
118381,47347,feeling
118382,47347,out
118383,47348,few
118384,47348,audience
118385,47348,poor
118386,47348,little
118387,47348,debate
118388,47349,yes
118389,47350,price
118390,47351,traditional
118391,47351,suddenly
118392,47351,now
118393,47351,special
118394,47351,skill
118395,47352,sense
118396,47353,television
118397,47353,long
118398,47353,thousand
118399,47353,miss
118400,47353,scientist
118401,47354,conference
118402,47354,lot
118403,47354,me
118404,47354,prepare
118405,47355,ask
118406,47355,detail
118407,47355,person
118408,47355,middle
118409,47356,age
118410,47356,message
118411,47356,reduce
118412,47356,finish
118413,47356,challenge
118414,47357,Democrat
118415,47357,relationship
118416,47357,indeed
118417,47360,him
118418,47360,across
118419,47363,among
118420,47363,fire
118421,47363,cost
118422,47364,recent
118423,47364,growth
118424,47364,two
118425,47365,time
118426,47365,truth
118427,47365,century
118428,47365,read
118429,47365,including
118430,47366,allow
118431,47366,another
118432,47367,teach
118433,47368,subject
118434,47368,play
118435,47368,down
118436,47370,animal
118437,47370,hair
118438,47370,fly
118439,47370,scene
118440,47371,suggest
118441,47371,black
118442,47371,plan
118443,47371,keep
118444,47373,risk
118445,47373,number
118446,47374,great
118447,47374,apply
118448,47375,travel
118449,47375,throughout
118450,47375,these
118451,47375,relate
118452,47376,economic
118453,47376,measure
118454,47376,fire
118455,47376,ten
118456,47377,really
118457,47377,civil
118458,47378,center
118459,47379,shake
118460,47380,always
118461,47380,at
118462,47380,ten
118463,47380,record
118464,47381,central
118465,47381,or
118466,47381,yourself
118467,47381,often
118468,47381,option
118469,47383,news
118470,47383,continue
118471,47383,particularly
118472,47385,him
118473,47385,reveal
118474,47385,individual
118475,47386,standard
118476,47386,stop
118477,47386,worker
118478,47386,plant
118479,47387,man
118480,47387,to
118481,47388,chance
118482,47388,one
118483,47388,admit
118484,47388,market
118485,47389,team
118486,47389,to
118487,47389,western
118488,47389,way
118489,47389,wear
118490,47390,process
118491,47391,send
118492,47392,easy
118493,47392,special
118494,47392,wife
118495,47392,difficult
118496,47392,among
118497,47393,could
118498,47394,into
118499,47395,far
118500,47395,economy
118501,47396,despite
118502,47396,positive
118503,47396,interesting
118504,47396,brother
118505,47398,also
118506,47398,remain
118507,47398,new
118508,47399,artist
118509,47399,available
118510,47399,season
118511,47399,soldier
118512,47399,recent
118513,47402,letter
118514,47402,rise
118515,47402,involve
118516,47402,keep
118517,47402,method
118518,47403,skin
118519,47403,seat
118520,47403,newspaper
118521,47403,important
118522,47403,need
118523,47404,star
118524,47404,truth
118525,47404,site
118526,47404,trip
118527,47404,raise
118528,47405,image
118529,47405,go
118530,47406,talk
118531,47406,possible
118532,47406,could
118533,47406,mouth
118534,47406,board
118535,47408,account
118536,47408,report
118537,47408,seek
118538,47408,baby
118539,47408,concern
118540,47409,truth
118541,47409,wonder
118542,47409,man
118543,47410,site
118544,47410,politics
118545,47410,bar
118546,47410,should
118547,47410,peace
118548,47411,character
118549,47411,certainly
118550,47411,form
118551,47412,pull
118552,47412,movie
118553,47412,family
118554,47413,practice
118555,47413,want
118556,47413,effect
118557,47415,professional
118558,47415,camera
118559,47416,stage
118560,47416,see
118561,47416,land
118562,47417,class
118563,47417,forget
118564,47418,message
118565,47418,crime
118566,47418,past
118567,47418,song
118568,47419,apply
118569,47421,cup
118570,47421,ago
118571,47421,order
118572,47422,herself
118573,47422,mission
118574,47422,opportunity
118575,47422,add
118576,47422,score
118577,47424,offer
118578,47424,security
118579,47424,charge
118580,47424,nice
118581,47425,treatment
118582,47425,race
118583,47425,him
118584,47427,possible
118585,47427,write
118586,47427,practice
118587,47427,wish
118588,47427,issue
118589,47428,effort
118590,47431,safe
118591,47431,level
118592,47431,suddenly
118593,47431,whom
118594,47432,perform
118595,47433,very
118596,47434,art
118597,47434,tough
118598,47434,military
118599,47434,suddenly
118600,47435,bit
118601,47436,form
118602,47438,explain
118603,47438,shoulder
118604,47438,prevent
118605,47438,food
118606,47438,care
118607,47440,receive
118608,47440,reality
118609,47440,serious
118610,47441,reality
118611,47441,avoid
118612,47441,do
118613,47441,green
118614,47441,newspaper
118615,47445,manager
118616,47445,source
118617,47445,health
118618,47446,who
118619,47446,huge
118620,47446,really
118621,47446,perform
118622,47446,fall
118623,47447,thought
118624,47447,health
118625,47448,cut
118626,47448,visit
118627,47448,crime
118628,47448,collection
118629,47449,become
118630,47449,talk
118631,47449,until
118632,47449,true
118633,47451,have
118634,47451,figure
118635,47451,production
118636,47452,share
118637,47452,whether
118638,47454,war
118639,47455,whatever
118640,47455,stand
118641,47455,ten
118642,47455,five
118643,47456,board
118644,47456,his
118645,47456,present
118646,47458,nothing
118647,47458,prepare
118648,47458,finish
118649,47458,southern
118650,47458,explain
118651,47459,military
118652,47459,among
118653,47459,drug
118654,47459,than
118655,47460,son
118656,47460,for
118657,47460,subject
118658,47460,response
118659,47462,center
118660,47462,particular
118661,47462,have
118662,47463,clearly
118663,47463,themselves
118664,47463,rule
118665,47464,forget
118666,47464,herself
118667,47464,base
118668,47466,federal
118669,47466,environment
118670,47466,parent
118671,47466,player
118672,47467,attorney
118673,47467,kind
118674,47468,edge
118675,47468,present
118676,47468,section
118677,47469,occur
118678,47470,particular
118679,47470,nearly
118680,47470,specific
118681,47470,some
118682,47470,action
118683,47471,new
118684,47471,condition
118685,47471,seek
118686,47471,box
118687,47471,agreement
118688,47473,one
118689,47473,training
118690,47473,almost
118691,47473,person
118692,47475,factor
118693,47475,almost
118694,47476,treatment
118695,47476,speak
118696,47476,action
118697,47476,bar
118698,47476,win
118699,47477,nothing
118700,47477,very
118701,47477,understand
118702,47478,or
118703,47478,should
118704,47478,thing
118705,47479,how
118706,47480,fear
118707,47480,others
118708,47482,administration
118709,47482,property
118710,47482,set
118711,47483,ground
118712,47483,west
118713,47484,lot
118714,47484,move
118715,47484,save
118716,47485,participant
118717,47486,mean
118718,47486,care
118719,47487,tree
118720,47487,little
118721,47487,movement
118722,47489,recently
118723,47490,expert
118724,47490,sure
118725,47491,side
118726,47491,us
118727,47492,unit
118728,47494,style
118729,47494,senior
118730,47494,discussion
118731,47494,might
118732,47494,radio
118733,47495,it
118734,47496,condition
118735,47496,yeah
118736,47496,city
118737,47496,partner
118738,47497,choice
118739,47497,onto
118740,47497,example
118741,47497,difficult
118742,47497,military
118743,47498,marriage
118744,47498,ahead
118745,47499,leave
118746,47500,my
118747,47500,whose
118748,47500,tend
118749,47500,born
118750,47501,father
118751,47501,center
118752,47501,option
118753,47501,property
118754,47502,yourself
118755,47503,realize
118756,47504,difference
118757,47504,color
118758,47505,stuff
118759,47505,customer
118760,47505,start
118761,47506,special
118762,47506,response
118763,47506,name
118764,47506,however
118765,47506,final
118766,47507,course
118767,47507,activity
118768,47507,play
118769,47507,green
118770,47507,respond
118771,47508,wide
118772,47508,father
118773,47508,every
118774,47511,again
118775,47513,college
118776,47513,item
118777,47513,figure
118778,47513,each
118779,47513,eye
118780,47514,fact
118781,47516,standard
118782,47516,maintain
118783,47516,black
118784,47517,president
118785,47517,respond
118786,47517,end
118787,47518,gun
118788,47519,religious
118789,47520,amount
118790,47520,director
118791,47520,performance
118792,47520,about
118793,47522,pay
118794,47522,left
118795,47523,meeting
118796,47524,office
118797,47525,find
118798,47525,mouth
118799,47525,determine
118800,47526,society
118801,47526,summer
118802,47526,whom
118803,47528,candidate
118804,47528,too
118805,47528,executive
118806,47529,plant
118807,47529,wish
118808,47529,compare
118809,47529,staff
118810,47531,interview
118811,47532,include
118812,47532,event
118813,47532,near
118814,47532,beautiful
118815,47533,soon
118816,47533,want
118817,47535,address
118818,47535,start
118819,47536,meet
118820,47536,every
118821,47537,piece
118822,47537,new
118823,47537,college
118824,47537,owner
118825,47538,ahead
118826,47539,above
118827,47539,phone
118828,47540,enter
118829,47541,bank
118830,47542,could
118831,47542,common
118832,47542,stuff
118833,47543,end
118834,47543,into
118835,47543,soon
118836,47543,specific
118837,47544,decade
118838,47544,teacher
118839,47544,force
118840,47544,be
118841,47545,nation
118842,47545,coach
118843,47545,subject
118844,47545,threat
118845,47545,cell
118846,47547,set
118847,47547,peace
118848,47547,hope
118849,47548,want
118850,47549,fly
118851,47549,attention
118852,47552,letter
118853,47552,down
118854,47552,treatment
118855,47553,age
118856,47554,after
118857,47554,all
118858,47554,until
118859,47556,whatever
118860,47556,sure
118861,47556,break
118862,47556,human
118863,47558,already
118864,47558,candidate
118865,47558,time
118866,47560,pressure
118867,47560,fight
118868,47560,visit
118869,47560,history
118870,47562,ten
118871,47562,section
118872,47562,want
118873,47562,company
118874,47564,at
118875,47564,government
118876,47564,still
118877,47564,man
118878,47565,region
118879,47565,quality
118880,47565,boy
118881,47565,outside
118882,47565,media
118883,47566,expect
118884,47566,Mrs
118885,47567,nearly
118886,47568,talk
118887,47568,tree
118888,47568,federal
118889,47568,business
118890,47568,occur
118891,47569,above
118892,47569,theory
118893,47569,follow
118894,47569,officer
118895,47569,for
118896,47570,big
118897,47570,show
118898,47570,standard
118899,47571,loss
118900,47571,range
118901,47572,space
118902,47572,senior
118903,47572,strong
118904,47572,through
118905,47573,coach
118906,47573,know
118907,47573,fire
118908,47574,six
118909,47575,current
118910,47575,hospital
118911,47575,letter
118912,47575,federal
118913,47575,seat
118914,47576,foot
118915,47576,office
118916,47576,agent
118917,47578,policy
118918,47578,fight
118919,47578,travel
118920,47578,hit
118921,47578,political
118922,47580,range
118923,47580,current
118924,47580,big
118925,47580,marriage
118926,47580,role
118927,47582,generation
118928,47582,by
118929,47582,soon
118930,47583,see
118931,47583,each
118932,47583,building
118933,47583,nearly
118934,47583,fund
118935,47584,same
118936,47585,nor
118937,47586,maintain
118938,47586,area
118939,47588,near
118940,47588,visit
118941,47588,talk
118942,47588,most
118943,47588,put
118944,47589,continue
118945,47589,remain
118946,47589,check
118947,47589,stage
118948,47589,factor
118949,47590,hit
118950,47590,fund
118951,47591,future
118952,47591,give
118953,47591,month
118954,47591,travel
118955,47591,all
118956,47592,eye
118957,47593,what
118958,47593,defense
118959,47593,yeah
118960,47594,small
118961,47594,woman
118962,47594,type
118963,47595,watch
118964,47597,pretty
118965,47597,recently
118966,47598,top
118967,47598,particularly
118968,47598,wonder
118969,47598,fast
118970,47598,support
118971,47600,crime
118972,47600,result
118973,47600,along
118974,47600,very
118975,47600,need
118976,47602,write
118977,47604,pass
118978,47604,safe
118979,47604,total
118980,47604,participant
118981,47604,cultural
118982,47605,program
118983,47605,American
118984,47606,health
118985,47606,popular
118986,47606,difference
118987,47606,tree
118988,47606,director
118989,47607,next
118990,47607,friend
118991,47607,magazine
118992,47608,suffer
118993,47608,guy
118994,47608,need
118995,47609,life
118996,47609,attack
118997,47610,new
118998,47611,writer
118999,47611,a
119000,47611,actually
119001,47611,suddenly
119002,47612,but
119003,47612,name
119004,47612,price
119005,47613,ability
119006,47613,clear
119007,47613,detail
119008,47614,smile
119009,47614,difference
119010,47614,drop
119011,47615,another
119012,47615,situation
119013,47615,instead
119014,47615,inside
119015,47617,along
119016,47617,I
119017,47617,her
119018,47617,high
119019,47618,cultural
119020,47618,natural
119021,47619,impact
119022,47619,the
119023,47619,stop
119024,47621,these
119025,47621,firm
119026,47621,radio
119027,47622,before
119028,47622,listen
119029,47622,floor
119030,47623,task
119031,47624,day
119032,47625,record
119033,47625,arrive
119034,47625,outside
119035,47625,imagine
119036,47626,never
119037,47626,yourself
119038,47626,system
119039,47626,huge
119040,47627,debate
119041,47627,perform
119042,47627,phone
119043,47628,down
119044,47629,learn
119045,47629,investment
119046,47629,sure
119047,47629,big
119048,47629,drop
119049,47630,management
119050,47630,various
119051,47630,friend
119052,47630,sport
119053,47631,order
119054,47631,time
119055,47631,miss
119056,47631,debate
119057,47631,product
119058,47632,threat
119059,47634,bar
119060,47634,reflect
119061,47634,per
119062,47634,she
119063,47635,road
119064,47635,attention
119065,47635,wide
119066,47635,best
119067,47635,other
119068,47636,officer
119069,47636,issue
119070,47636,listen
119071,47636,baby
119072,47637,identify
119073,47637,positive
119074,47637,expect
119075,47638,center
119076,47638,car
119077,47638,forget
119078,47639,interesting
119079,47639,many
119080,47639,sound
119081,47640,long
119082,47640,knowledge
